category;dist_cycling;dist_km;dist_walking;google_id;google_web;palabra_clave;place_address;place_lat;place_lng;place_name;place_phone_number;place_types;place_web;school_address;school_id;school_lat;school_lng;school_name
vegetales y derivados;6 mins;1.1 km;16 mins;ChIJ3a7s9AO1pBIRl1edVRGogQU;https://maps.google.com/?cid=396783034589599639;fruteria;Carrer Major, 5, 08303 Matar¢, Barcelona, Spain;41.5404315;2.4270252;Mohammed Aamer Shehzad;937 99 01 59;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
vegetales y derivados;5 mins;1.5 km;19 mins;ChIJPTu3ICS1pBIRuuhtYOkYkpI;https://maps.google.com/?cid=10561531466761496762;fruteria;Plaáa Gran, 08301 Matar¢, Barcelona, Spain;41.5402325;2.446807;Maria Angels;689 51 30 67;[u'food', u'store', u'point_of_interest', u'establishment'];http://cocinitasclub.com/listings/fruites-verdures-maria-angels/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
vegetales y derivados;3 mins;1.2 km;14 mins;ChIJgWy6nd-0pBIRr9lD8leQXwc;https://maps.google.com/?cid=531301988454095279;fruteria;Avinguda de Jaume Recoder, 35, 08301 Matar¢, Barcelona, Spain;41.534573;2.442982;ServiTeca Matar¢;937 57 29 67;[u'liquor_store', u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://servigourmet.cat/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
vegetales y derivados;7 mins;1.2 km;17 mins;ChIJqS05LAG1pBIR_rCRJ4cx008;https://maps.google.com/?cid=5751995605636460798;fruiteria;Avinguda de Puig i Cadafalch, 240, 08303 Matar¢, Barcelona, Spain;41.5405356;2.4237477;Condis;672 41 19 99;[u'bakery', u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.condis.es/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
vegetales y derivados;3 mins;0.9 km;11 mins;ChIJK5ROId60pBIRoZq43jmf9Ws;https://maps.google.com/?cid=7779299002250992289;fruiteria;Carrer Germans Thos i Codina, 51, 08302 Matar¢, Barcelona, Spain;41.5318725;2.4410634;MON VIU PRODUCTOS ECOLOGICOS;937 98 60 37;[u'grocery_or_supermarket', u'health', u'food', u'store', u'point_of_interest', u'establishment'];http://monviu.com/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
vegetales y derivados;5 mins;0.9 km;13 mins;ChIJX2ySvAO1pBIRYAwvpw78Vd0;https://maps.google.com/?cid=15948930795267099744;fruiteria;Passeig de Ramon Berenguer III, 130, 08303 Matar¢, Barcelona, Spain;41.539205;2.4275528;Mercado Fruta;;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
vegetales y derivados;3 mins;1.0 km;12 mins;ChIJwZkyFCC1pBIRiQ2BkskGC1E;https://maps.google.com/?cid=5839768804632104329;fruiteria;Carrer de Cuba, 41, 08302 Matar¢, Barcelona, Spain;41.536523;2.441546;El P°;937 90 81 01;[u'health', u'food', u'store', u'point_of_interest', u'establishment'];http://www.elpi.es/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
vegetales y derivados;5 mins;1.5 km;19 mins;ChIJv-EDHiS1pBIR0mpxCp4zlWM;https://maps.google.com/?cid=7175698335157807826;fruiteria;Carrer Santa Maria, 9, 08301 Matar¢, Barcelona, Spain;41.540316;2.446528;Mon Viu Productes Ecologics, S.L.;937 90 77 50;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.monviu.com/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
vegetales y derivados;4 mins;0.7 km;9 mins;ChIJQVdOWBy1pBIRR82Tn1EUln4;https://maps.google.com/?cid=9121500436087688519;fruiteria;Ronda O'Donnell, 52, 08302 Matar¢, Barcelona, Spain;41.5388089;2.4333623;Sorli;;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];https://www.sorli.com/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
vegetales y derivados;4 mins;1.4 km;17 mins;ChIJ4VNfVt-0pBIR8Y--D-IwGQI;https://maps.google.com/?cid=151205809978511345;fruiteria;Carrer Gravina, 8, 08301 Matar¢, Barcelona, Spain;41.5351811;2.4451775;Sorli;937 90 17 55;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];https://www.sorli.com/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
vegetales y derivados;5 mins;0.9 km;12 mins;ChIJAye7_QG1pBIRogogQlWCSoY;https://maps.google.com/?cid=9676690052052159138;fruiteria;Carrer Marathon, 72, 08303 Matar¢, Barcelona, Spain;41.5358737;2.4252333;Interdecoracion;937 57 79 57;[u'furniture_store', u'home_goods_store', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
vegetales y derivados;5 mins;1.0 km;14 mins;ChIJlUXCKv60pBIRbrX9kOV4_og;https://maps.google.com/?cid=9871460360618095982;llegums cuits;Mare de Deu de la Cisa,102 puesto-27, 08303 Matar¢, Barcelona, Spain;41.535691;2.423412;LLEGUMS CUITS BLANCA;607 62 22 75;[u'store', u'point_of_interest', u'establishment'];http://aleixcc.eresmas.net/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;8 mins;1.2 km;16 mins;ChIJrwKcrga1pBIRWJo4pczBLhI;https://maps.google.com/?cid=1310197626300832344;carniceria;Carrer de la Gatassa, 20, 08303 Matar¢, Barcelona, Spain;41.5410747;2.4254772;Carniceria Paquita E Hijos SL;937 98 17 88;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;6 mins;1.0 km;14 mins;ChIJ4THGKf60pBIR90JPe7BU4Kc;https://maps.google.com/?cid=12096761716076921591;carniceria;Carrer de la Mare de DÇu de la Cisa, 102, 08303 Matar¢, Barcelona, Spain;41.5356291;2.4235712;Carniceria Marti Riu;937 99 64 55;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.bonacarn.cat/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;9 mins;1.4 km;19 mins;ChIJE3WzMQe1pBIRqprig16kWfI;https://maps.google.com/?cid=17463169755952356010;carniceria;Carrer de Burriac, 53, 08303 Matar¢, Barcelona, Spain;41.5412637;2.4226232;Carniceria Charcuteria Burriac;937 99 49 03;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;3 mins;0.7 km;9 mins;ChIJ-bLWeh61pBIRJp5GdQUEnqc;https://maps.google.com/?cid=12078095672143158822;carniceria;N72, Carrer Biada, 08302 Matar¢, Barcelona, Spain;41.537533;2.436292;Carniceria halal Market Yassin;675 86 59 32;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;2 mins;0.6 km;8 mins;ChIJi9n32h21pBIRK7sQP-YRyUA;https://maps.google.com/?cid=4668282169344441131;carniceria;Carrer Miquel Biada, 60-62, 08302 Matar¢, Barcelona, Spain;41.5373086;2.4352315;Mejor Carnicer°a Yassin En Mataro;672 86 59 32;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;7 mins;1.2 km;17 mins;ChIJ362YBAG1pBIRT_wuc3MWhjw;https://maps.google.com/?cid=4361197974264413263;carniceria;Carrer Sant Joan Bosco, 53, 08303 Matar¢, Barcelona, Spain;41.5388303;2.423671;Carniceria Atlas;;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;4 mins;0.8 km;11 mins;ChIJ3zsGDwK1pBIRvGp7uTSeewY;https://maps.google.com/?cid=467140935650339516;carniceria;Carrer Marathon, 47, 08303 Matar¢, Barcelona, Spain;41.5361841;2.4265494;Carniceria Y Polleria Marathon;;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;5 mins;0.9 km;12 mins;ChIJ36PHKAK1pBIRsm5cOA7N328;https://maps.google.com/?cid=8061387318975295154;carniceria;Carrer del Rossell¢, 77, 08303 Matar¢, Barcelona, Spain;41.5376953;2.4260741;Carniceria La Pau;;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;5 mins;0.8 km;11 mins;ChIJpWLwPQK1pBIR9pfcWY1hnPk;https://maps.google.com/?cid=17986358271536830454;carniceria;Carrer de la Mare de DÇu de la Cisa, 46, 08303 Matar¢, Barcelona, Spain;41.5371042;2.4267159;Casa Moreno;937 99 11 51;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.casamoreno.cat/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;8 mins;1.3 km;19 mins;ChIJv8yZwAa1pBIRj9JzjYFrey0;https://maps.google.com/?cid=3277331358010299023;carniceria;Carrer Maria Auxiliadora, 54, 08303 Matar¢, Barcelona, Spain;41.5417926;2.424569;Carnisseria Rod¢n;937 98 28 46;[u'food', u'store', u'point_of_interest', u'establishment'];http://carnisseriarodon.atwebpages.com/index.html;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;3 mins;0.9 km;11 mins;ChIJP_J1FiC1pBIR7R6aQfAjtf4;https://maps.google.com/?cid=18353615371218067181;carniceria;Carrer de Cuba, 43, 08302 Matar¢, Barcelona, Spain;41.5376095;2.4410255;Alfonso y Manolita;937 90 55 62;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;1 min;0.3 km;4 mins;ChIJ_2wg7By1pBIRJFH875xbCnY;https://maps.google.com/?cid=8505711575841919268;carniceria;Pl. Catalunya, 42, C/ Queralps, 16, C/Francesc MaciÖ, 84, 08303 Matar¢, Barcelona, Spain;41.53533;2.4353699;Casa Moreno;937 58 64 19;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.casamoreno.cat/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;6 mins;1.1 km;16 mins;ChIJTa4QsQG1pBIR9slo4goh3TQ;https://maps.google.com/?cid=3809237190457215478;carniceria;Carrer Jaume I, 60, 08303 Matar¢, Barcelona, Spain;41.5374266;2.4236605;Charcuteria Moreno SL;937 98 33 94;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.casamoreno.cat/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;4 mins;1.0 km;13 mins;ChIJnynlMfu0pBIRMd4mqhZe_xI;https://maps.google.com/?cid=1368916263180885553;carniceria;Via Särgia, 96, 08302 Matar¢, Barcelona, Spain;41.531689;2.423393;Mundo Carnes;937 99 70 74;[u'food', u'store', u'point_of_interest', u'establishment'];http://mundocarnes.com/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;4 mins;0.8 km;11 mins;ChIJ7WjobBy1pBIRa9mpnv9z3XU;https://maps.google.com/?cid=8493072014006409579;carniceria;Ronda O'Donnell, 90, 08302 Matar¢, Barcelona, Spain;41.5397343;2.4343763;Jordi Rod¢n Catal†n;937 99 22 90;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;1 min;0.4 km;5 mins;ChIJ2-2c7-G0pBIRxm-ak-mSqnc;https://maps.google.com/?cid=8622865968455643078;carniceria;Ronda President MaciÖ, 54, 08302 Matar¢, Barcelona, Spain;41.5343174;2.4366662;Miguel i Bego§a Xarcuteries;937 99 90 03;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;3 mins;0.5 km;7 mins;ChIJL3oGIx21pBIR64cQihG-Wbw;https://maps.google.com/?cid=13572087934597761003;carniceria;Ronda O'Donnell, 17, 08303 Matar¢, Barcelona, Spain;41.5376288;2.4318041;Carnisseria Xarcuteria Hnos. Ruiz;937 98 37 90;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;4 mins;1.2 km;14 mins;ChIJPZVoBCG1pBIRvZiTJsZ_H8Q;https://maps.google.com/?cid=14132154644739365053;carniceria;Carrer Santa Teresa, 37, 08302 Matar¢, Barcelona, Spain;41.5383848;2.443506;La Granja Matar¢;936 38 62 40;[u'meal_takeaway', u'restaurant', u'food', u'store', u'point_of_interest', u'establishment'];http://www.charcuterialagranja.com/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;5 mins;1.5 km;19 mins;ChIJU2l6oCa1pBIRxqm31c9SP64;https://maps.google.com/?cid=12555845338729523654;carniceria;Plaáa Gran, 2, 08301 Matar¢, Barcelona, Spain;41.540318;2.446954;Carns Asturg¢;937 90 26 62;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.carnsasturgo.com/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;3 mins;0.9 km;12 mins;ChIJIY0YMiC1pBIRaXbr8ZbsYxo;https://maps.google.com/?cid=1901623600728471145;carniceria;Carrer Sant Joaquim, 55, 08302 Matar¢, Barcelona, Spain;41.5377076;2.4414013;Embutidos Llobet SA;937 90 18 15;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;5 mins;1.5 km;19 mins;ChIJubITuCO1pBIRkX3a9Ri5DsY;https://maps.google.com/?cid=14271547786038771089;carnisseria;Carrer de la Riera, 111, 08301 Matar¢, Barcelona, Spain;41.5415214;2.4437724;Rostisseria~Carnisseria Can Roca;937 98 53 03;[u'food', u'store', u'point_of_interest', u'establishment'];http://carnisseriacanroca.blogspot.com/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;1 min;0.3 km;3 mins;ChIJjYud-OG0pBIR3knaQcy-tdA;https://maps.google.com/?cid=15039136315161070046;carnisseria;Ronda President MaciÖ, 80, 08302 Matar¢, Barcelona, Spain;41.5351209;2.4356971;Carnisseria Alimentaái¢ Fruites Verdures;;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;1 min;0.3 km;4 mins;ChIJJXZzgeG0pBIRjw4rCUd9mXs;https://maps.google.com/?cid=8906287482151833231;carnisseria;08302 Matar¢, Barcelona, Spain;41.5331789;2.4360198;Carnisseria - Xarcuteria Lopez & Hidaigo;;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;9 mins;1.3 km;19 mins;ChIJkRHiIAS1pBIRwRAB3lF4j3E;https://maps.google.com/?cid=8182891340967776449;carnisseria;Carrer Salvador Llanas, 6, 08303 Matar¢, Barcelona, Spain;41.5421716;2.4259756;Carnisseria Alimentacio;;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;5 mins;0.8 km;11 mins;ChIJ55rXPQK1pBIRLJZ_5cPtXms;https://maps.google.com/?cid=7736882635493840428;carnisseria;Carrer del Rossell¢, 97, 08303 Matar¢, Barcelona, Spain;41.5370934;2.4267311;Carnisseria Charcuteria;;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;5 mins;0.8 km;12 mins;ChIJZ7pxNgK1pBIRfNtFMK0ijV0;https://maps.google.com/?cid=6741082344478071676;carnisseria;Carrer de la Mare de DÇu del Corredor, 9, 08303 Matar¢, Barcelona, Spain;41.537873;2.4269442;Carnisseria Addoha;;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;3 mins;0.8 km;10 mins;ChIJhQs5dR-1pBIR-mxjVp-8eTw;https://maps.google.com/?cid=4357721506992844026;carnisseria;Carrer de Sant Benet, 53, 08302 Matar¢, Barcelona, Spain;41.5380456;2.4394523;Bartomeu Matar¢;937 99 17 00;[u'meal_delivery', u'food', u'store', u'point_of_interest', u'establishment'];http://www.bartomeumataro.com/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;3 mins;0.9 km;11 mins;ChIJZfkiLyC1pBIRivtDDtAZ390;https://maps.google.com/?cid=15987525583571778442;carnisseria;Plaáa de Cuba, 47, 08302 Matar¢, Barcelona, Spain;41.5374221;2.4410168;Carnisseria Cristina Pau;637 69 83 09;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.carnisseriacristinapau.com/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;4 mins;0.8 km;11 mins;ChIJFdEobRy1pBIR82TW9y8vkuA;https://maps.google.com/?cid=16182048294163604723;carnisseria;Ronda O'Donnell, 92, 08302 Matar¢, Barcelona, Spain;41.5397729;2.4344452;Rodon Carnisseria;;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;5 mins;1.5 km;19 mins;ChIJ8eFwoia1pBIR4rIwQKBV1fA;https://maps.google.com/?cid=17353870885902136034;carnisseria;Carrer Santa Maria, 17, 08301 Matar¢, Barcelona, Spain;41.539875;2.446793;La carnisseria de Mon Viu;937 90 27 94;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.monviu.com/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;4 mins;0.8 km;10 mins;ChIJ38sORBy1pBIR3_uAiNZ5vIw;https://maps.google.com/?cid=10141114423251631071;carnisseria;Carrer Pompeu Fabra, 37-43, 08302 Matar¢, Barcelona, Spain;41.5389823;2.4340993;Carns Torrent;931 56 20 71;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.carnstorrent.com/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;5 mins;1.4 km;18 mins;ChIJK7GV_gGjpBIRhXeJw3BeHyM;https://maps.google.com/?cid=2530845354015422341;butcher shop;Carrer de la Riera, 22, 08301 Matar¢, Barcelona, Spain;41.5389834;2.4449853;CABSA INTERNATIONAL, S.A.;932 69 06 40;[u'point_of_interest', u'establishment'];http://cabsa.eu/;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;3 mins;0.9 km;11 mins;ChIJsxwQMCC1pBIRAqwLI26ptCQ;https://maps.google.com/?cid=2644925171672787970;butcher shop;Carrer de Cuba, 17, 08302 Matar¢, Barcelona, Spain;41.5375113;2.4410256;Xarcuteries Esperalba SL;937 90 14 16;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.esperalba.es/avis-legal;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;3 mins;0.9 km;11 mins;ChIJLbf1hB-1pBIRg6-zpcXwPO4;https://maps.google.com/?cid=17166860611308728195;butcher shop;Carrer de Cuba, 32, 08302 Matar¢, Barcelona, Spain;41.5375119;2.4402444;Stitnes S.L.;937 58 62 49;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
carnes y derivados;9 mins;1.4 km;19 mins;ChIJW6sgMQe1pBIRns3vnQEgHu4;https://maps.google.com/?cid=17158186821644963230;butcher shop;Carrer de Burriac, 55, 08303 Matar¢, Barcelona, Spain;41.5412599;2.4225785;Mar°a del Pilar Berdugo G¢mez;937 99 49 03;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de Ciutat Freta, 31, 08302 Matar¢, Barcelona;10;41.533794;2.432841;A. Ferrer (Escola Public Angeleta Ferrer)
